Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2010-01-22,24.455948,33.086948,44.671463,40.070656,17.614408,50.048248,26.113466,,133.342575,21.732397,89.754112,14.461234,46.142498,30.104342,18.345236,46.35524,61.728573,27.209801,22.66917,11.555943,12.857716,43.787071,33.821892,37.546047,28.281637,16.991245,17.521679,28.106647,40.94405,46.269085
2010-01-21,25.732233,36.147854,45.777233,41.9911,18.388916,51.155346,26.662218,,139.182617,22.328243,92.257195,15.136718,46.704666,31.165226,18.389204,46.216293,62.652832,28.056839,23.491085,11.677044,13.047597,43.445816,34.335968,38.043465,28.230455,17.344501,17.689157,28.465885,40.928585,46.689064
2010-01-20,26.18487,36.850914,46.55051,44.140503,18.718658,52.436943,27.167416,,145.169678,22.469358,93.151184,15.311046,47.566196,33.363857,18.771399,46.077362,64.183151,28.721844,23.945093,11.776126,13.522308,43.888706,34.972477,38.02792,29.467144,17.954483,17.735355,28.856361,41.655598,47.620052
2010-01-19,26.594227,36.833759,46.898479,45.004704,19.056072,53.463524,27.010632,,144.365051,22.641836,95.933197,15.289254,47.712212,33.271603,19.082567,46.421036,64.486183,28.434839,24.344313,11.873375,13.562992,44.491322,35.393524,38.416523,29.961811,18.042799,18.035666,28.692368,41.787071,48.488045
2010-01-15,25.467583,36.345055,47.029926,44.40641,18.710995,53.161583,26.653505,,142.937515,22.398794,94.245384,15.107669,47.135422,33.579121,19.038597,45.543526,63.1604,27.629826,24.156441,11.814662,13.217134,43.842545,35.246635,37.919117,28.784832,17.691599,17.660278,28.583015,41.516376,48.376038
2010-01-14,25.900436,36.5937,47.602142,45.470032,19.132753,53.376305,27.019341,,145.809952,22.187119,94.624443,15.601572,47.529682,34.355549,19.322704,45.814102,63.258919,27.993832,24.23472,11.924751,13.14254,44.390396,35.648125,38.299923,28.418091,17.95859,18.029892,28.981321,41.926289,48.775036
2010-01-13,26.051304,36.139271,47.292828,45.726803,18.895031,53.544014,27.254517,,146.277084,22.053841,93.136887,15.223878,47.434772,34.017296,19.288883,45.770233,63.471016,27.251806,23.757231,11.999978,13.027251,44.347157,35.525723,38.097851,27.752846,17.89698,18.405268,28.957882,42.545017,48.768036
2010-01-12,25.688946,36.027813,46.728374,45.66077,18.557623,53.953354,26.845137,,145.195648,21.936243,93.337128,14.969662,47.135422,33.433048,19.238146,45.821404,63.675568,26.285778,23.538054,11.893559,12.728869,43.893009,35.124237,37.965733,27.334929,17.732676,18.428371,28.692368,42.328461,48.964027
2010-01-11,25.984528,35.556248,47.068581,47.047325,18.856689,54.268688,27.315489,,148.431473,22.077358,92.600479,15.21662,46.887192,34.232552,19.031832,45.572777,63.622543,26.495787,23.694611,11.910069,12.769556,43.395611,35.32988,37.7248,28.076933,17.816879,18.411043,28.934458,41.926289,49.209011
2010-01-08,26.215786,35.967796,47.633064,44.266891,18.91037,53.322613,27.768419,,150.810715,22.720243,93.580284,15.129463,46.87989,34.34787,18.653023,45.221771,63.880119,26.390785,23.999893,12.058697,12.667833,43.56863,34.580788,37.74036,27.889301,17.868217,18.335968,28.887598,41.245701,48.663021
2010-01-07,26.042646,35.993511,48.097031,43.775372,18.81068,53.22868,27.724878,,153.717728,22.829998,92.650536,14.962406,46.71928,34.43243,19.00477,45.265656,63.433144,26.404789,23.835503,12.082549,12.566119,43.626297,34.512238,37.794765,28.153692,17.818932,18.324421,28.848553,41.454517,48.859024
2010-01-06,26.090879,35.419075,46.225727,43.5993,18.726334,53.429985,27.716166,,150.767426,22.563437,92.972382,15.107669,47.055115,33.763607,19.052124,44.936562,63.387695,26.362776,24.085989,11.965116,12.613586,43.864162,34.365356,37.258495,27.113184,17.654631,18.434145,28.676733,41.431309,49.013016
2010-01-05,26.512596,34.855637,44.864773,43.467255,18.849026,53.423271,27.864237,,152.394012,22.641836,93.580284,15.158516,46.675465,33.579121,19.058893,45.558159,62.501301,26.012766,24.23472,12.038511,12.654274,44.073223,34.546509,37.794765,26.848785,17.894922,18.961725,28.895401,41.524124,48.593029
2010-01-04,26.466835,34.932465,43.441975,42.953705,18.933374,53.047504,27.933924,,149.746597,22.477194,94.724556,15.165774,47.22303,32.94104,19.292267,45.909164,62.89526,25.907768,24.226894,11.990803,12.837371,44.058792,35.070396,38.711842,26.891432,18.102362,18.927601,29.129677,41.941761,48.404034
2009-12-31,26.061205,34.590992,41.856789,41.809258,18.358244,51.658585,28.090706,,146.07811,22.681034,93.616028,14.81714,47.025909,31.995502,19.278732,45.660534,62.630104,25.578756,23.858992,12.122917,12.33554,43.705578,33.983456,38.750687,25.995899,17.962696,18.842289,28.676733,41.338501,47.732052
2009-12-30,26.173737,34.830021,42.498592,42.586899,18.542284,52.101433,28.116837,,144.226654,22.837839,94.810364,14.955144,47.390961,31.887978,19.508724,45.989605,63.561935,25.942764,24.23472,12.135762,12.545771,44.239017,34.512238,39.061577,26.447935,18.102362,19.007221,28.996929,41.995884,48.138046
2009-12-29,25.859617,34.898323,42.691925,42.682262,18.480944,51.806217,28.203939,,141.994431,22.947598,94.295456,14.81714,47.412888,31.857269,19.529022,46.501495,63.736164,25.970768,24.571314,12.148602,12.586457,44.390396,34.419201,38.758469,26.311472,18.077711,19.012911,29.075026,41.848949,48.18705
2009-12-28,26.170031,35.043438,42.637783,42.924374,18.465603,52.18195,27.794556,,141.682999,22.877039,94.624443,14.744502,47.412888,32.033875,19.427553,46.516121,63.221016,26.103771,24.399107,12.018329,12.633927,44.152519,34.497555,38.72739,26.772022,17.818932,19.047039,29.129677,41.748402,48.355038
2009-12-24,25.852201,35.581272,42.900692,42.792301,18.373581,51.953819,28.125551,,141.864746,22.869192,93.380043,14.766295,47.237637,32.164402,19.427553,46.377171,62.539177,25.89377,24.266031,11.972456,12.613586,44.174133,34.448589,38.81287,27.019363,17.722406,18.973104,29.270254,41.454517,48.06105
2009-12-23,24.993919,35.180035,42.498592,42.784977,18.23555,51.692139,28.247496,,141.570511,22.735916,92.972382,14.599236,47.142735,31.911028,19.376814,46.333294,62.266441,26.075768,24.203415,12.00732,12.600021,44.195774,34.03241,38.222214,26.968182,17.693651,18.899168,29.239025,41.237965,47.781059
2009-12-22,24.778732,35.359303,42.606853,42.469513,18.212542,51.994099,28.142969,,142.409744,22.963278,92.922333,14.55566,47.113514,32.202789,19.370054,46.048107,62.092205,26.425776,24.125134,11.944933,12.620367,44.188557,33.954075,38.03569,27.565216,17.724459,18.882109,28.871975,41.253426,47.998043
2009-12-21,24.51531,35.017838,41.988251,42.256763,18.128187,52.000793,28.221363,,143.145203,22.704556,92.006889,14.591975,46.967506,32.172077,19.339619,45.821404,61.690693,26.383781,23.890301,11.904565,12.620367,44.188557,33.958977,37.825848,27.437275,17.972967,18.779732,28.590832,41.299831,47.956043
2009-12-18,24.169037,34.582443,41.323231,41.955986,17.890465,51.598198,27.829397,,141.18988,22.461512,91.477661,14.257859,46.996704,31.442654,19.251678,45.463093,61.34219,26.180771,23.765057,11.820166,12.410137,44.368778,34.007954,37.413933,26.899958,18.272831,18.654608,28.614264,40.874454,47.746048
2009-12-17,23.727531,34.531246,42.119705,42.205402,17.775438,51.517681,27.811979,,139.234543,22.579111,91.112923,13.85112,47.069725,30.920515,19.271969,45.28027,60.963409,26.096773,23.170149,11.60549,12.355886,44.397606,34.066692,37.600456,27.138765,17.874378,18.660295,29.137506,40.804852,47.753044
2009-12-16,24.11956,35.231266,42.630051,42.718952,17.982496,52.262466,28.247496,,142.747147,22.704556,92.049828,14.076277,47.31065,31.757452,19.759016,45.645901,61.910397,26.425776,23.561539,11.752271,12.484735,44.808498,34.39473,38.626339,27.462866,17.874378,18.60342,29.863792,41.237965,47.900055
2009-12-15,24.013208,34.966621,43.047619,42.696945,18.005493,51.913559,28.029736,,140.800461,22.751595,91.892502,14.381337,47.266846,31.373541,19.975473,45.338768,62.652832,26.60079,23.498915,11.807319,12.403357,44.779655,34.39473,39.178146,26.712326,17.691599,18.77404,29.567039,41.748402,48.418018
2009-12-14,24.360725,35.23978,43.341465,42.770302,18.281559,51.839764,27.724878,,143.707504,22.633997,92.922333,14.512076,47.42746,32.072269,19.968706,45.441147,62.054302,26.439789,23.569366,11.772458,12.477952,45.421227,34.228268,39.652248,26.396753,17.410217,19.081161,29.840363,41.818012,48.78204
2009-12-11,24.075047,34.770264,42.993488,42.190746,18.227882,52.17524,27.611639,,143.621017,22.336071,92.743523,14.453972,47.347168,31.450321,19.992388,45.090145,61.933117,25.94977,23.365845,11.71741,12.410137,44.938255,33.978569,39.403542,25.995899,16.705763,19.183531,30.308941,42.266582,50.979992
2009-12-10,24.292704,34.343437,42.537273,41.772579,18.358244,51.947102,27.263229,,144.252563,21.944084,92.500359,14.635556,47.28875,31.68836,19.813129,44.64407,61.122482,26.012775,23.381498,11.504567,12.4237,44.866161,33.258846,39.450172,25.850914,16.90704,19.143723,29.941893,42.297523,50.678986
2009-12-09,24.462133,34.044647,42.892971,41.215012,18.296896,51.705563,26.435753,,144.001633,21.599115,91.820938,14.533872,47.004013,31.626921,19.55946,44.314991,60.410374,25.742531,23.256252,11.366953,12.369448,44.866161,33.00425,38.937225,24.307194,16.789972,18.938978,29.855988,41.818012,50.952007
2009-12-08,23.481421,33.404392,43.03989,41.361752,18.258556,51.504269,26.418526,,140.021835,21.693205,90.683838,14.519341,46.9091,31.642282,19.508724,44.3223,58.417885,25.188169,23.146666,11.656859,12.04394,44.599449,33.40572,38.797333,24.273073,16.428499,18.990164,28.957882,41.870224,51.063992
2009-12-07,23.367653,33.643433,43.16362,42.227425,18.565298,52.450344,26.694082,,141.760849,22.124397,90.855469,14.795348,46.996704,31.673,19.572992,45.28759,59.023972,25.430696,23.318876,11.84218,12.24738,45.031963,33.714176,39.046036,24.136614,16.416176,18.910542,29.426474,42.270374,51.637978
2009-12-04,23.908087,33.549503,42.282074,42.770302,18.526949,52.383263,26.556301,,144.693832,22.014648,91.005653,14.86072,46.989418,32.049229,19.444466,45.038956,59.274002,25.430696,23.467606,11.798142,12.538987,45.125668,33.449783,39.40892,23.420191,16.486,18.597733,29.567039,41.739391,51.973969
2009-12-03,24.298895,33.182438,41.578419,42.696945,18.273891,52.309425,26.117146,,142.150177,21.897039,91.22023,14.432185,46.843391,31.788166,19.370054,45.316826,58.448189,25.479208,23.350187,11.866034,12.64071,45.096832,32.930813,39.717777,23.309317,16.436714,18.592045,29.520176,41.893295,52.491936
2009-12-02,24.267975,35.03492,41.586143,43.239822,18.304567,52.826084,26.513252,,144.192017,22.210636,90.977058,14.323229,46.638962,32.195114,19.603432,45.704407,59.402771,25.499992,23.311045,11.792639,12.708522,45.550972,33.36657,40.652039,24.128086,16.886496,18.569298,29.832556,41.993343,53.051949
2009-12-01,24.359488,35.256863,41.539757,43.7827,18.342905,53.047504,26.461586,,145.03125,21.951914,91.499123,14.279652,46.368828,32.417786,19.644018,46.46492,59.569443,25.555429,23.491085,11.801664,12.783119,45.34914,33.293129,40.613426,24.477766,17.040531,18.392986,30.746269,42.131855,53.226955
2009-11-30,24.723078,35.70932,40.526779,42.836311,17.944147,52.363144,26.022419,,146.787582,21.27376,90.362,13.945542,45.87965,32.625103,19.346384,46.252865,58.667912,25.091162,23.021421,11.709633,12.32198,44.945454,32.921028,40.451283,24.452177,16.635929,17.892502,30.371408,41.977959,52.547958
2009-11-27,24.807182,34.864174,40.557701,42.146725,17.928812,52.450344,26.134367,,141.726227,21.468155,89.897141,13.880172,45.916164,31.734425,19.339619,46.508804,58.145161,25.146597,22.872698,11.738504,12.37623,45.039173,32.90144,39.879917,25.108908,16.498325,17.98918,30.465126,42.039513,52.407951
2009-11-25,25.252392,35.615417,40.928871,43.313183,18.204876,53.436703,26.358253,,145.835785,21.654768,91.027107,14.047227,46.215511,32.371723,19.376823,46.728191,59.023972,25.340618,23.318876,11.855798,12.606801,45.320301,33.444908,40.736977,25.194189,16.798191,18.216677,30.636936,42.293465,53.527939
2009-11-24,25.283312,35.376373,40.186535,42.550224,18.204876,53.027397,26.031036,,147.743729,21.429272,91.491989,14.083541,46.127888,32.617424,19.4035,46.56144,58.7967,25.098104,23.412809,11.642862,12.416918,45.269844,33.425316,40.991768,25.211248,16.557882,18.125681,30.769693,42.208801,53.177959
2009-11-23,25.461395,35.538586,40.696888,42.652905,18.32757,52.832798,26.246309,,148.494843,21.39039,91.685066,14.090807,45.770138,33.231674,19.420166,46.394665,58.887604,25.236681,23.436295,11.637449,12.566119,45.219379,33.650532,40.89912,24.801867,16.520918,17.818563,30.785307,42.077988,52.988937
2009-11-20,24.724318,34.941013,39.977764,42.513535,17.990162,51.510967,25.841591,,146.776794,21.133804,90.798271,13.974595,45.492695,32.602058,19.166744,46.380169,58.061813,25.2644,23.185802,11.53459,12.450832,44.548988,33.278427,40.443573,24.35836,16.43055,17.3067,30.433897,41.770187,52.06496
2009-11-19,24.797285,35.120274,39.768982,42.997719,18.158865,51.893433,26.013809,,149.211395,21.079376,91.213074,14.018172,45.222557,32.671177,18.966673,45.974148,58.523964,24.481384,23.311045,11.469626,12.281288,44.801281,33.298023,40.675209,24.418066,16.46752,17.357889,30.480753,41.970249,52.253948
2009-11-18,25.471292,35.487354,40.225197,43.584629,18.404253,52.953583,26.40992,,152.72525,21.219328,91.649315,14.613769,45.142883,33.308479,18.866646,46.387409,58.940617,24.349724,23.569366,11.624821,12.33554,44.988708,33.689701,41.038097,24.622757,16.510649,17.437508,30.504171,41.670135,52.687946
2009-11-17,25.599911,35.308086,40.61956,43.929432,18.473276,52.879768,26.582136,,152.466278,20.986073,91.992592,14.759031,45.034214,33.139557,18.963346,46.090168,59.2967,23.760735,23.483252,11.722261,12.166006,44.916645,34.049572,41.038097,24.708046,16.543514,17.431818,30.730646,41.293064,52.519951
2009-11-16,25.554153,35.376373,40.580894,44.310909,18.304567,52.745583,26.435753,,153.027374,21.499254,91.692207,14.693665,45.04871,33.047413,18.919991,46.78619,58.724632,23.428123,23.021423,11.927979,12.166006,44.887791,33.762287,40.875957,24.86157,16.338129,17.249819,30.769693,40.90831,52.09996
2009-11-13,25.284544,34.445869,39.189018,43.12244,18.181868,51.839752,26.211863,,152.60434,21.258211,90.84832,14.395867,44.498188,32.939919,18.82663,46.09742,58.197765,22.936138,23.091555,11.624821,11.928651,44.412025,33.10495,41.138474,24.801867,16.43055,17.136074,30.754082,40.939087,50.728004
2009-11-12,24.980318,33.720257,38.879719,42.968388,17.944147,51.493885,25.014933,,154.089294,21.180456,90.297638,14.294181,44.295368,33.247047,18.653233,45.075115,58.114994,22.852991,22.881142,11.565268,11.948997,44.188557,32.476845,41.03038,24.52895,16.414122,17.153139,30.551037,40.969868,50.329002
2009-11-11,25.136141,34.189774,39.189018,44.061485,18.342905,52.21888,25.221601,,155.272125,21.234886,90.96273,14.410392,44.092541,34.030224,18.716589,45.553635,58.679485,23.019297,22.694105,11.716849,11.948997,44.858955,32.608303,41.933765,25.049198,16.496273,17.266886,30.630688,40.762085,51.035984
2009-11-10,25.102751,33.87392,38.910637,43.988106,18.13586,52.105793,25.075211,,152.388504,20.853882,90.762482,14.163441,44.35331,33.915062,18.609884,45.154869,58.702057,23.289537,22.608374,11.633841,11.908306,44.592243,32.491447,41.640354,24.708046,16.553423,17.238443,30.817467,40.254204,50.826
2009-11-09,24.914774,33.336094,39.707123,44.017471,18.396591,51.653515,24.971882,,152.440353,20.846107,90.111694,14.134384,44.005611,34.053265,18.499842,45.415874,58.107445,23.16481,22.592793,11.787227,11.820147,44.585033,32.491447,41.385555,24.8445,16.56567,17.158829,31.159876,40.015648,50.993988
2009-11-06,24.034229,31.765326,38.415756,42.256763,18.266224,51.567047,24.592997,,148.304932,20.278503,88.316635,13.749432,43.679646,33.385254,18.169731,44.748844,56.760136,22.582741,22.226511,11.650083,11.501419,44.001141,31.683182,40.072945,24.452177,16.261549,16.811893,30.794117,39.438503,50.510998
2009-11-05,23.995897,32.217773,38.485355,42.542889,18.350576,51.374168,24.971882,,149.703552,19.928602,87.644363,13.720383,43.447853,33.684715,18.139717,44.574841,56.797768,22.665888,22.187534,11.686173,11.542108,43.590248,31.868206,39.100067,24.059856,16.245213,16.669712,31.183229,39.461582,50.455318
2009-11-04,23.597675,30.698231,37.170807,41.24437,17.859798,50.735657,24.13662,,146.336502,19.407637,86.355659,13.50248,43.114639,32.41011,17.836279,43.712059,55.751537,22.617384,21.86801,11.319852,11.481073,42.552219,30.957684,38.729454,23.769875,15.983962,16.550272,30.724087,38.769001,49.620205
2009-11-03,23.342916,30.766527,36.869244,41.420437,17.568394,51.015011,23.783567,,148.158157,19.438744,86.26313,13.335423,42.687256,32.786335,17.712902,42.950771,55.744015,21.25231,21.454964,11.30722,11.345442,42.227829,30.772663,38.667698,22.951113,15.849244,16.53322,29.91474,38.399616,49.926407
2009-11-02,23.412172,30.4592,36.999546,40.708813,17.637405,50.975086,23.602732,,147.35524,19.485397,85.835922,13.703046,43.092915,32.69421,17.912971,42.892784,55.909607,21.661137,21.727737,11.278347,11.385748,42.494541,30.509729,38.760353,22.533192,15.775758,16.726585,30.124846,38.692051,50.211758
2009-10-30,23.311996,29.742111,36.639275,40.393356,17.491711,50.908592,23.568293,,146.914932,19.508722,85.871544,13.775134,42.774174,32.072269,17.776255,42.494015,55.375187,21.432472,21.610834,11.220604,11.439486,41.809734,29.92057,38.44379,22.132334,15.46347,16.828955,29.440016,38.230335,49.877674
2009-10-29,24.282812,31.107996,37.413467,41.999992,18.036175,51.846409,24.231339,,154.175629,20.146315,87.480591,13.854423,43.36092,34.053265,18.036352,42.878265,56.812828,21.695782,21.992702,11.496696,11.78878,42.919853,30.957684,40.080666,22.57584,15.773722,17.084892,29.883614,38.784389,51.47139
2009-10-28,23.794312,29.596998,36.194706,39.931175,17.652742,50.476257,23.456348,,148.633011,19.602036,86.505196,13.717464,43.150856,32.770992,17.842945,42.515759,56.045082,22.208555,21.836847,11.290979,11.560395,41.254665,30.485382,38.992001,22.072636,15.628802,17.033705,28.864132,38.399616,51.387871
2009-10-27,24.408958,30.689695,36.60096,41.589169,18.051512,50.941841,24.257172,,154.201538,20.216299,85.899994,14.229258,43.476818,33.707737,17.826269,42.791256,57.204224,22.471874,22.281061,11.565268,11.59398,41.218628,31.206007,39.432091,22.601423,15.083822,16.607155,29.33885,38.37653,52.13253
2009-10-26,25.040916,29.776247,37.014866,41.867943,18.1742,50.183598,24.670498,,154.857666,20.294046,85.515549,14.294134,43.527523,33.646301,17.74958,42.921776,57.821423,22.187765,22.3512,11.503914,11.499943,41.016785,31.56632,39.563354,21.586487,14.855219,16.28866,30.272715,38.353458,50.963345
2009-10-23,25.221478,29.520157,38.241287,42.256763,18.53462,51.001698,24.877161,,155.712433,20.426228,85.693535,14.258088,43.853489,34.728951,17.752918,43.08852,58.574116,22.471874,21.836847,11.579703,11.587265,41.550232,32.043488,39.609688,22.047054,15.128733,16.408096,30.389446,38.815174,51.19997
2009-10-22,25.377306,31.107996,39.145782,43.093113,18.542284,51.407436,25.350767,,158.587357,20.776131,87.352455,14.503176,44.143246,35.097523,18.056356,43.13929,59.304245,22.77677,20.722403,11.763769,11.795497,41.903435,32.087311,39.918526,21.927643,15.44918,16.50478,30.731857,38.845943,51.80545
2009-10-21,25.342674,29.964062,38.808514,42.535542,18.373581,51.194569,25.169933,,154.762711,20.465109,86.056633,14.315763,43.686886,34.283607,18.02968,42.291004,57.452606,22.645103,20.714603,11.684367,11.694738,41.442108,31.843851,37.077129,21.424444,15.347127,16.510469,30.685173,38.961372,51.01902
2009-10-20,24.580854,30.237246,39.774319,43.416836,18.488609,51.234489,25.273268,,159.683762,20.970514,87.445007,14.546426,43.889725,35.343216,18.02968,42.718765,57.166595,23.365755,20.550947,11.745722,12.044038,41.586262,31.843851,37.416862,22.140863,15.31855,16.379656,31.175432,39.784775,50.8172
2009-10-19,23.480186,30.510418,40.970085,42.134956,18.595974,51.653515,25.721041,,160.149994,21.483704,87.61586,14.712214,44.302608,35.304832,18.269762,42.979778,57.445103,23.372684,20.543154,11.926175,12.077625,41.343033,31.863344,37.67939,21.253868,15.298138,16.470652,31.416691,39.930988,51.234787
2009-10-16,23.256342,29.836008,40.77079,39.745983,18.41959,51.088165,25.31632,,159.174362,21.196009,86.604851,14.546426,43.79554,35.366249,18.343121,42.61726,57.219273,23.01236,20.652256,11.747526,11.936564,41.092632,31.595528,37.579002,20.853008,15.163425,16.436531,31.416691,39.415413,50.886791
2009-10-15,23.566757,30.339687,39.674664,39.891651,18.687983,51.008343,25.169933,,162.852219,21.227119,91.118774,14.899634,44.143246,36.210865,18.313112,42.196743,57.783817,23.07473,20.815916,11.722261,11.862673,40.949554,31.356964,37.486362,20.938297,15.324679,16.55596,30.99646,39.20763,50.761524
2009-10-14,23.657038,29.955536,40.249546,39.702251,18.695656,50.190262,24.894382,,166.003418,21.289312,91.382233,15.014964,43.860741,36.210865,18.286436,41.689217,57.633247,22.797554,20.231413,11.711439,11.667872,40.999638,31.045322,37.571281,21.211224,15.267522,16.45928,30.155979,38.622799,49.996006
2009-10-13,23.499971,29.742111,39.781994,38.413094,18.319901,49.265732,24.463829,,161.643509,21.405945,90.435287,14.769881,44.193943,35.05912,18.273098,41.362953,56.188114,22.464947,20.114517,11.491281,11.271556,40.963867,30.173761,37.077129,20.716549,15.240993,16.50478,29.782433,38.738228,48.896423
2009-10-12,23.597675,29.947002,39.598019,38.638863,18.23555,48.999668,24.661886,,164.164505,21.024944,90.449554,14.705008,45.295006,35.38163,18.269762,41.094685,56.361221,22.769833,20.04438,11.413691,11.486506,41.135559,29.930307,37.702541,21.518261,15.043001,16.493404,30.327198,38.176464,48.805958
2009-10-09,23.555622,29.827473,40.387524,39.068611,18.427259,48.394409,24.661886,,163.430649,20.962734,89.659248,14.539222,44.72274,35.205006,18.223078,41.109196,56.248299,22.561958,19.911896,11.47504,11.365596,41.178478,30.271149,37.687107,21.040646,14.887874,16.584402,30.700739,38.453487,48.207455
2009-10-08,23.407223,29.861622,40.088589,38.668007,18.151192,47.523109,24.687717,,162.455124,20.908316,87.067642,14.330174,44.143246,34.782715,18.20307,41.23246,56.097763,22.471874,20.005409,11.552634,11.217814,41.242882,30.081249,37.331928,20.605675,14.640901,16.584402,30.848591,38.276505,48.054337
2009-10-07,23.528416,29.016487,39.69767,37.801273,18.105185,46.897888,24.257172,,164.449463,20.325153,87.416519,14.236465,43.976639,35.089848,18.276432,41.428223,55.05154,22.305569,19.561192,11.444361,11.211101,40.7421,29.735538,37.779758,21.364742,14.463327,16.709522,30.443924,38.084118,47.789894
2009-10-06,23.498735,28.615255,40.080925,37.655609,17.905802,46.931133,24.265783,,161.427689,20.441786,86.398369,14.149965,43.672405,34.483246,18.113043,41.645725,55.646152,22.527309,19.568991,11.384815,11.271556,40.799324,29.940046,38.243027,20.793312,13.932636,16.87079,29.813568,38.076416,47.78294
2009-10-05,23.005293,28.359161,40.073246,36.963676,17.5914,46.152943,23.82662,,160.987427,20.332924,85.259216,13.76792,43.331944,33.630966,17.939651,41.043941,54.961208,22.014532,19.202707,11.328876,11.016298,40.548939,29.423927,37.826084,20.503325,13.912228,16.753359,29.735733,37.753223,47.031319
2009-10-02,22.866777,27.735971,39.398727,35.56525,17.384348,45.321537,23.430513,,155.064926,20.239616,84.739471,13.674216,43.26675,32.141365,17.962992,41.116455,54.140793,21.931383,19.452084,11.19173,10.848363,40.59901,29.034395,37.864697,20.708019,13.836703,16.714209,29.611225,37.768623,46.335384
2009-10-01,22.367144,27.710365,39.942955,36.016827,17.706425,45.767181,23.559683,,154.529648,20.465109,83.94207,13.623755,43.324707,31.726748,17.712902,41.138203,54.607464,21.6057,19.389746,11.278347,10.955841,40.506008,29.209688,37.656227,21.142992,14.108178,16.781315,29.720177,37.707043,46.815571
2009-09-30,22.92243,28.939657,41.506638,37.386116,18.051512,46.844681,23.64579,,159.15712,20.713926,85.159546,14.106714,44.107025,33.605659,17.906305,41.377464,55.548321,21.917528,20.04438,11.675342,11.117056,41.436039,29.667372,38.011387,21.356211,14.106129,16.926706,29.159863,37.776302,47.748131
2009-09-29,22.92614,28.862825,41.866898,37.582783,17.867466,47.163929,24.059116,,158.492371,20.861662,84.589981,14.041839,44.135998,34.418575,17.776255,41.449966,55.653683,22.069975,20.06776,10.843455,11.264836,41.428871,29.852398,37.802925,21.902061,14.200019,16.865196,29.066483,37.884045,48.06826
2009-09-28,23.021366,29.219467,40.678799,38.005211,18.105185,47.689384,24.308832,,157.559998,21.196009,84.96019,14.229258,44.382278,34.364883,17.716236,41.449966,56.459087,22.194702,20.13011,10.646759,11.130489,41.607727,30.01309,37.957344,22.004402,14.52048,16.971441,26.607298,38.091808,48.430153
2009-09-25,22.55389,28.081593,39.490715,37.291431,17.346008,46.997662,23.783567,,154.96991,20.877209,86.206177,13.96255,43.911449,33.475277,17.662886,41.290462,55.548321,21.654213,19.911896,10.581797,11.016298,41.500412,29.964382,36.86866,21.61208,14.422498,16.74217,26.210407,38.068741,47.810757
2009-09-24,22.733213,28.743938,39.69767,37.764854,17.369009,47.030899,24.084948,,158.043411,21.024944,86.106499,14.085088,43.983883,34.027443,17.452812,40.688694,55.774124,21.487909,20.215834,10.496985,11.043167,41.378788,30.353928,36.691067,22.200569,15.008304,16.859604,26.187061,39.015251,47.970829
2009-09-23,22.940983,28.531647,40.142239,38.704433,17.484032,47.469883,24.17967,,158.544205,21.26598,86.021049,14.330174,44.020103,34.556614,17.532835,40.268169,56.014988,21.709646,20.036585,10.520442,11.036449,40.956711,30.548685,36.513485,22.754942,15.087899,16.708622,26.646212,38.784389,48.019539
2009-09-22,22.814838,28.845839,40.73246,39.578442,17.951817,48.30793,24.437998,,160.167206,21.475922,86.583511,14.077886,44.244659,35.637951,17.622868,40.463921,56.42897,21.709646,20.083347,10.569166,11.284986,40.949554,30.787266,36.745121,23.522535,15.187922,16.50172,26.949717,39.238419,48.597168
2009-09-21,22.75795,28.667526,40.517841,38.209156,18.12052,47.92218,24.110783,,157.464981,21.880251,86.555016,14.085088,43.947666,34.165493,17.672886,40.703194,56.105293,22.049189,19.717058,10.565555,11.17751,40.849411,30.514597,36.899551,24.383949,14.979726,16.490532,26.879673,39.176849,48.416225
2009-09-18,22.88162,29.52516,40.64048,38.908371,17.944147,48.314602,24.489668,,158.147018,21.950233,86.939499,14.099504,44.027348,34.472256,17.92631,41.326706,56.165535,22.090759,19.685884,10.572776,11.09019,41.006775,30.587637,36.575253,24.375423,15.061372,16.546455,26.848547,38.561226,48.708504
2009-09-17,22.823492,29.720472,40.533173,39.250687,17.93648,47.868965,24.506889,,156.662064,21.709187,86.775719,13.991386,44.020103,34.479923,17.812937,40.935196,56.36874,22.180838,19.717058,10.482547,10.962558,39.726227,30.441561,36.830051,25.023613,15.067495,16.50172,26.708464,38.445793,48.604137
2009-09-16,22.492052,30.433775,40.134594,38.325691,17.913473,48.188229,24.42939,,155.289352,21.818039,86.733002,14.164379,43.599957,34.24218,17.562847,40.942448,56.737564,22.29171,19.63913,10.318336,11.029737,39.568832,30.16403,37.717991,24.98097,15.122607,17.00499,26.934149,38.507355,48.952103
2009-09-15,21.662218,29.423271,39.912292,37.655609,17.622074,47.642807,24.3605,,152.518005,21.312641,84.974449,14.0923,43.570995,33.122498,17.489489,39.862144,56.210678,22.65897,19.63913,9.869005,10.888673,39.368511,29.842661,37.841526,23.624886,14.940948,17.334913,26.506126,38.422714,48.360546
